Title,Media URL,Pinterest board,Description,Link,Keywords
Elif Pear Solitaire: Pear lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0193.jpg,Pear engagement rings,"A single pear lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/elif-pear-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"pear ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Ellora Pear Solitaire: Pear lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0194.jpg,Pear engagement rings,"A single pear lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ellora-pear-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"pear ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Valen Marquise Solitaire: Marquise lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0195.jpg,Marquise engagement rings,"A single marquise lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/valen-marquise-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Fabia Signet: lab-grown diamond ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0196.jpg,Lab-grown diamond rings,"A signet profile with a lab-grown diamond set flush into the face. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/fabia-signet?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, ring, signet setting, made to order"
Federica Heritage: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0197.jpg,Moval engagement rings,"A lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/federica-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, heritage setting, made to order"
Fenella Elongated Cushion Solitaire: Elongated Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0198.jpg,Elongated Cushion engagement rings,"A single elongated cushion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/fenella-elongated-cushion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"elongated cushion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Fiorella Oval East-West: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0199.jpg,Oval engagement rings,"An oval lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/fiorella-oval-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, east-west setting, made to order"
Kerensa Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0200.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/kerensa-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Giacinta Champagne Three Stone: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0201.jpg,Coloured stone rings,"A champagne lab-grown diamond framed by two side stones, matched for colour and cut. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/giacinta-champagne-three-stone?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, three stone setting, made to order"
Giacinta Solitaire: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0202.jpg,Moval engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/giacinta-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Giulietta Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0203.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/giulietta-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Gracia Pear Solitaire: Pear lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0204.jpg,Pear engagement rings,"A single pear lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/gracia-pear-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"pear ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Hannelore Green Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0205.jpg,Coloured stone rings,"A single green lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hannelore-green-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Romilly Green Elongated Cushion Solitaire: Elongated Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0206.jpg,Coloured stone rings,"A single green elongated cushion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/romilly-green-elongated-cushion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"elongated cushion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Ianthe Champagne Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0207.jpg,Coloured stone rings,"A single champagne lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ianthe-champagne-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Irina Green Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0208.jpg,Coloured stone rings,"A single green lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/irina-green-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Pia Green Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0209.jpg,Coloured stone rings,"A single green lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/pia-green-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Pia Green Marquise Solitaire: Marquise lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0210.jpg,Coloured stone rings,"A single green marquise lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/pia-green-marquise-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Thea Heritage: Old Euro lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0211.jpg,Old Euro engagement rings,"A lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/thea-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old euro ring, lab grown diamond, engagement ring, heritage setting, made to order"
Thea Oval Heritage: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0212.jpg,Oval engagement rings,"An oval lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/thea-oval-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, heritage setting, made to order"
Isabetta Heritage: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0213.jpg,Lab-grown engagement rings,"A lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/isabetta-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, heritage setting, made to order"
Nerida Oval Bezel: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0214.jpg,Oval engagement rings,"An oval lab-grown diamond wrapped in a clean, protective bezel of polished gold. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/nerida-oval-bezel?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, bezel setting, made to order"
Jacinthe Oval Bezel: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0215.jpg,Oval engagement rings,"An oval lab-grown diamond wrapped in a clean, protective bezel of polished gold. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/jacinthe-oval-bezel?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, bezel setting, made to order"
Nerida Round Bezel: Round lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0216.jpg,Round engagement rings,"A round lab-grown diamond wrapped in a clean, protective bezel of polished gold. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/nerida-round-bezel?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, engagement ring, bezel setting, made to order"
Jessenia Oval Heritage: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0217.jpg,Oval engagement rings,"An oval lab-grown diamond in a heritage setting with hand-finished detailing along the band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/jessenia-oval-heritage?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, heritage setting, made to order"
Esra Round Solitaire: Round lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0218.jpg,Round engagement rings,"A single round lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/esra-round-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Esra Trillion Solitaire: Trillion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0219.jpg,Lab-grown engagement rings,"A single trillion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/esra-trillion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"trillion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Tessaly Pink Radiant Solitaire: Radiant lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0220.jpg,Coloured stone rings,"A single pink radiant lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/tessaly-pink-radiant-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"radiant ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Josiane Asscher Solitaire: Asscher lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0221.jpg,Lab-grown engagement rings,"A single asscher lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/josiane-asscher-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"asscher ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Josiane Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0222.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/josiane-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Kallista Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0223.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/kallista-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Ione Green Oval Solitaire: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0224.jpg,Coloured stone rings,"A single green oval lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ione-green-oval-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Ione Princess Solitaire: Princess lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0225.jpg,Lab-grown engagement rings,"A single princess lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ione-princess-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"princess ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Romilly Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0226.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/romilly-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Celeste Solitaire: lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0227.jpg,Lab-grown engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/celeste-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"lab grown diamond, engagement ring, solitaire setting, made to order"
Romilly Marquise Solitaire: Marquise lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0228.jpg,Marquise engagement rings,"A single marquise lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/romilly-marquise-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Kerstin Round Solitaire: Round lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0229.jpg,Round engagement rings,"A single round lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/kerstin-round-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"round ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Leandra Oval East-West: Oval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0230.jpg,Oval engagement rings,"An oval lab-grown diamond turned on its side and held in a slim east-west setting. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/leandra-oval-east-west?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"oval ring, lab grown diamond, engagement ring, east-west setting, made to order"
Ilse Old Mine Solitaire: Old Mine lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0231.jpg,Old Mine engagement rings,"A single old mine lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/ilse-old-mine-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old mine ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Minerva Green Pear Solitaire: Pear lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0232.jpg,Coloured stone rings,"A single green pear lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/minerva-green-pear-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"pear ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Minerva Pear Solitaire: Pear lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0233.jpg,Pear engagement rings,"A single pear lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/minerva-pear-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"pear ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Liliane Blue Cushion Solitaire: Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0234.jpg,Coloured stone rings,"A single blue cushion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/liliane-blue-cushion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"cushion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Loretta Asscher Solitaire: Asscher lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0235.jpg,Lab-grown engagement rings,"A single asscher lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/loretta-asscher-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"asscher ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Loretta Champagne Marquise Solitaire: Marquise lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0236.jpg,Coloured stone rings,"A single champagne marquise lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/loretta-champagne-marquise-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"marquise ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Hannelore Champagne Solitaire: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0237.jpg,Coloured stone rings,"A single champagne lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hannelore-champagne-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Hannelore Solitaire: Old Euro lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0238.jpg,Old Euro engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hannelore-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"old euro ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Hannelore Emerald Solitaire: Emerald lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0239.jpg,Emerald engagement rings,"A single emerald lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hannelore-emerald-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"emerald ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Hannelore Champagne Cushion Solitaire: Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0240.jpg,Coloured stone rings,"A single champagne cushion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hannelore-champagne-cushion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"cushion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Hannelore Princess Solitaire: Princess lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0241.jpg,Lab-grown engagement rings,"A single princess lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/hannelore-princess-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"princess ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Lorelle Champagne Cushion Solitaire: Cushion lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0242.jpg,Coloured stone rings,"A single champagne cushion lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/lorelle-champagne-cushion-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"cushion ring, lab grown diamond, engagement ring, solitaire setting, made to order"
Amabel Solitaire: Moval lab-grown diamond engagement ring,https://www.alvoradiamonds.com/assets/social/pieces/alv-r-0243.jpg,Moval engagement rings,"A single lab-grown diamond, held high in a precise claw setting on a slender band. Centre stone 0.5 to 6 ct, VS1 clarity, Excellent polish and symmetry, lab-grown. Made to order in silver, 14K or 18K gold, or platinum.",https://www.alvoradiamonds.com/jewellery/amabel-solitaire?utm_source=pinterest&utm_medium=social&utm_campaign=p1-2026-10,"moval ring, lab grown diamond, engagement ring, solitaire setting, made to order"
