stock_no,category,colour,shape,carat,carat_band,clarity,cut,polish,symmetry,measurements,depth_pct,table_pct,ratio,lab,cert_no,verify_url,video_url
PDKP-1755,Fancy Colour,E,PEAR,0.68,Under 1ct,VVS2,,VG,EX,8.07 - 4.86 * 2.94,60.5,66.0,1.66,IGI,660487509,https://api.igi.org/viewpdf.php?r=660487509,
PDKP-1756,Fancy Colour,D,PEAR,0.58,Under 1ct,VS1,,EX,VG,7.04 - 4.74 * 2.85,60.1,62.0,1.49,IGI,652456708,https://api.igi.org/viewpdf.php?r=652456708,
PDKP-1772,Fancy Colour,D,PEAR,0.49,Under 1ct,VS1,,VG,VG,7.16 - 4.46 * 2.62,58.7,61.0,1.61,IGI,652456725,https://api.igi.org/viewpdf.php?r=652456725,
PDKP-1773,Fancy Colour,D,PEAR,0.49,Under 1ct,VVS2,,EX,VG,6.50 - 4.30 * 2.92,67.9,58.0,1.51,IGI,652456697,https://api.igi.org/viewpdf.php?r=652456697,
PDKP-1605,Fancy Colour,F,RADIANT,1.04,1.00–1.99ct,VS2,,VG,GD,7.08 - 5.07 * 3.20,63.1,64.0,1.4,IGI,660487432,https://api.igi.org/viewpdf.php?r=660487432,
PDKP-2307,Fancy Colour,F,ROSE CUT,15.69,10ct+,VS1,,VG,GD,22.41 - 17.88 * 4.20,0.0,0.0,1.25,IGI,808634336,https://api.igi.org/viewpdf.php?r=808634336,https://workshop.360view.link/360viewer/360view.html?d=0605262-PDKP-2307
PDKP-2305,Fancy Colour,F,ROSE CUT,15.48,10ct+,VS1,,VG,VG,22.20 - 17.40 * 4.47,0.0,0.0,1.28,IGI,808634337,https://api.igi.org/viewpdf.php?r=808634337,https://workshop.360view.link/360viewer/360view.html?d=0605268-PDKP-2305
PDKP-2308,Fancy Colour,F,ROSE CUT,12.03,10ct+,VS2,,VG,VG,17.88 - 17.95 * 3.82,0.0,0.0,1.0,IGI,808634333,https://api.igi.org/viewpdf.php?r=808634333,https://workshop.360view.link/360viewer/360view.html?d=0605265-PDKP-2308
PDKP-2311,Fancy Colour,F,ROSE CUT,11.99,10ct+,VS1,,VG,VG,17.66 - 17.69 * 3.87,0.0,0.0,1.0,IGI,808634335,https://api.igi.org/viewpdf.php?r=808634335,https://workshop.360view.link/360viewer/360view.html?d=0605268-PDKP-2311
PDK-41,Fancy Colour,D,ROUND,3.6,3.00–4.99ct,IF,ID,EX,EX,9.67 - 9.75 * 6.13,63.0,55.0,0.99,IGI,607314518,https://api.igi.org/viewpdf.php?r=607314518,https://workshop.360view.link/360viewer/360view.html?d=2204256-VRD-5-2
PDK-1357,Fancy Colour,G,ROUND,2.03,2.00–2.99ct,IF,EX,EX,EX,8.05 - 8.10 * 5.06,62.6,58.0,0.99,IGI,717526155,https://api.igi.org/viewpdf.php?r=717526155,
PDKP-2011,Fancy Colour,D,ROUND,1.51,1.00–1.99ct,SI1,EX,EX,EX,7.27 - 7.31 * 4.58,62.8,56.0,0.99,IGI,731538751,https://api.igi.org/viewpdf.php?r=731538751,https://workshop.360view.link/360viewer/360view.html?d=0505260-731538751
PDKP-2012,Fancy Colour,D,ROUND,1.51,1.00–1.99ct,SI1,EX,EX,EX,7.23 - 7.27 * 4.55,62.7,59.0,0.99,IGI,712532258,https://api.igi.org/viewpdf.php?r=712532258,https://workshop.360view.link/360viewer/360view.html?d=0505263-712532258
PD107,Fancy Colour,D,ROUND,1.07,1.00–1.99ct,IF,ID,EX,EX,6.51 - 6.56 * 4.03,61.6,56.0,0.99,IGI,560222592,https://api.igi.org/viewpdf.php?r=560222592,
